2016,"Departmento De Agricultura De La Generalitat De Cataluna",\N,"","FGC","FORESTALES","Spain","N"
2017,"Deraya Air Taxi",\N,"","DRY","DERAYA","Indonesia","N"
2018,"Des R Cargo Express",\N,"","DRX","","Mauritania","N"
2019,"Desarrollo Milaz",\N,"","MIZ","MILAZ","Mexico","N"
2020,"Destiny Air Services",\N,"","DTY","DESTINY","Sierra Leone","N"
2021,"Deutsche Bahn",\N,"2A","","","Germany","Y"
2022,"Deutsche Rettungsflugwacht",\N,"1I","AMB","CIVIL AIR AMBULANCE","Germany","N"
2023,"Deutsches Zentrum fur Luft-und Raumfahrt EV",\N,"","LFO","LUFO","Germany","N"
2024,"Di Air",\N,"","DIS","DI AIR","Serbia","N"
2025,"Diamond Aviation",\N,"","SPK","SPARKLE","United States","N"
2026,"Didier Rousset Buy",\N,"","DRB","DIDIER","Chile","N"
2027,"Digital Equipment Corporation",\N,"","DGT","DIGITAL","United States","N"
2028,"Dinar",\N,"D7","RDN","AERO DINAR","Argentina","N"
2029,"Diplomatic Freight Services",\N,"","DIP","DIPFREIGHT","United Kingdom","N"
2030,"Direccion General de Aviacion Civil y Telecomunicasciones",\N,"","ENA","ENA","Spain","N"
2031,"Direct Air",\N,"","DIA","BLUE SKY","United States","N"
2032,"Direct Air trading as Midway Connection",\N,"","XAP","MID-TOWN","United States","N"
2033,"Direct Flight",\N,"","DCT","","United Kingdom","N"
2034,"Sky Express",\N,"","SXP","EXPRESS SKY","Poland","N"
2035,"Dirgantara Air Service",\N,"AW","DIR","DIRGANTARA","Indonesia","N"
2036,"Discover Air",\N,"","DCV","DISCOVER","United States","N"
2037,"Discovery Airways",\N,"DH","DVA","DISCOVERY AIRWAYS","United States","N"
2038,"Dispatch Services",\N,"","XDS","","United States","N"
2039,"Dix Aviation",\N,"","DIX","DIX FLIGHT","Germany","N"
2040,"Dixie Airways",\N,"","DEE","TACAIR","United States","N"
2041,"Djibouti Airlines",\N,"D8","DJB","DJIBOUTI AIR","Djibouti","Y"
2042,"Dniproavia",\N,"","UDN","DNIEPRO","Ukraine","Y"
2043,"Flying Dolphin Airlines",\N,"","FDN","FLYING DOLPHIN","United Arab Emirates","N"
2044,"Dolphin Express Airlines",\N,"","IXX","ISLAND EXPRESS","United States","N"
2045,"Dome Petroleum",\N,"","DPL","DOME","Canada","N"
2046,"Dominguez Toledo (Grupo Mayoral)",\N,"","MYO","MAYORAL","Spain","N"
2047,"Dominicana de Aviaci",\N,"DO","DOA","DOMINICANA","Dominican Republic","Y"
2048,"Domodedovo Airlines",\N,"E3","DMO","DOMODEDOVO","Russia","Y"
2049,"Don Avia",\N,"","DVB","DONSEBAI","Kazakhstan","N"
2050,"Donair Flying Club",\N,"","DON","DONAIR","United Kingdom","N"
2051,"DonbassAero",\N,"5D","UDC","DONBASS AERO","Ukraine","Y"
2052,"Dorado Air",\N,"","DAD","DORADO AIR","Dominican Republic","N"
2053,"Dornier",\N,"","DOR","DORNIER","Germany","N"
2054,"Dornier Aviation Nigeria",\N,"","DAV","DANA AIR","Nigeria","N"
2055,"Dos Mundos",\N,"","DOM","DOS MUNDOS","Dominican Republic","N"
2056,"Dragonair",\N,"KA","HDA"," Hong Kong Dragon Airlines","Hong Kong SAR of China","Y"
2057,"Dreamcatcher Airways",\N,"","DCA","DREAM CATCHER","United Kingdom","N"
2058,"Druk Air",\N,"KB","DRK","ROYAL BHUTAN","Bhutan","Y"
2059,"Drummond Island Air",\N,"","DRE","MICHIGAN","United States","N"
2060,"Dubai Airwing",\N,"","DUB","DUBAI","United Arab Emirates","N"
2061,"Dubrovnik Air",\N,"","DBK","SEAGULL","Croatia","Y"
2062,"Ducair",\N,"","DUK","LION KING","Luxembourg","N"
2063,"Duchess of Britany (Jersey) Limited",\N,"","DBJ","DUCHESS","United Kingdom","N"
2064,"UK Royal/HRH Duke of York",\N,"","LPD","LEOPARD","United Kingdom","N"
2065,"Dun'Air",\N,"","DUN","DUNAIR","Mauritania","N"
2066,"Duncan Aviation",\N,"","PHD","PANHANDLE","United States","N"
2067,"Dunyaya Bakis Hava Tasimaciligi",\N,"","VVF","WORLDFOCUS","Turkey","N"
2068,"Duo Airways",\N,"","DUO","FLY DUO","United Kingdom","N"
2069,"Durango Jet",\N,"","DJE","DURANGO JET","Mexico","N"
2070,"Dutch Antilles Express",\N,"","DNL","DUTCH ANTILLES","Netherlands Antilles","Y"
2071,"Dutch Caribbean Express",\N,"","DCE","DUTCH CARIBBEAN","Netherlands Antilles","N"
2072,"Dutchbird",\N,"","DBR","DUTCHBIRD","Netherlands","N"
2073,"Dwyer Aircraft Services",\N,"","DFS","DWYAIR","United States","N"
2074,"Dynair Services",\N,"","XDY","","United States","N"
2075,"Dynamair Aviation",\N,"","DNR","DYNAMAIR","Canada","N"
2076,"Dynamic Air",\N,"","DYE","DYNAMIC","Netherlands","N"
2077,"dba",\N,"DI","BAG","SPEEDWAY","Germany","Y"
2078,"E H Darby Aviation",\N,"","EHD","PLATINUM AIR","United States","N"
2079,"Electronic Data Systems",\N,"1C","","","Switzerland","N"
2080,"Electronic Data Systems",\N,"","1Y","","","N"
2081,"EAA Escola De Aviacao Aerocondor",\N,"","EAD","AERO-ESCOLA","Portugal","N"
2082,"Executive Airlines Services",\N,"","EXW","ECHOLINE","Nigeria","N"
2083,"EFAOS- Agencia De Viagens e Turismo",\N,"","EFS","EFAOS","Angola","N"
2084,"EFD Eisele Flugdienst",\N,"","EFD","EVER FLIGHT","Germany","N"
2085,"EFS-Flugservice",\N,"","FSD","FLUGSERVICE","Germany","N"
2086,"EIS Aircraft",\N,"","EIS","COOL","Germany","N"
2087,"EPAG Groupe Air France",\N,"","IAG","EPAG","France","N"
2088,"ESI Eliservizi Italiani",\N,"","ESI","ELISERVIZI","Italy","N"
2089,"EU Airways",\N,"","EUY","EUROAIRWAYS","Ireland","N"
2090,"EUjet",\N,"VE","EUJ","UNION JET","Ireland","N"
2091,"EVA Air",\N,"BR","EVA","EVA","Taiwan","Y"
2092,"Eagle Aero",\N,"","ICR","ICARUS FLIGHTS","United States","N"
2093,"Eagle Air",\N,"","EGR","EAGLE SIERRA","Sierra Leone","N"
2094,"Eagle Air",\N,"H7","","","Uganda","Y"
2095,"Eagle Air Company",\N,"","EGX","THAI EAGLE","Thailand","N"
2096,"Eagle Air Iceland",\N,"","FEI","ARCTIC EAGLE","Iceland","N"
2097,"Eagle Aviation",\N,"","EGU","AFRICAN EAGLE","Uganda","N"
2098,"Eagle Aviation",\N,"","GYP","GYPSY","United Kingdom","N"
2099,"Eagle Aviation France",\N,"","EGN","FRENCH EAGLE","France","N"
2100,"Eagle International",\N,"","SEG","SEN-EAGLE","Senegal","N"
2101,"Eagle Jet Charter",\N,"","EGJ","EAGLE JET","United States","N"
2102,"Eaglemed (Ballard Aviation)",\N,"","EMD","EAGLEMED","United States","N"
2103,"Earth Airlines Services",\N,"","ERX","EARTH AIR","Nigeria","N"
2104,"East African",\N,"QU","UGX","CRANE","Uganda","Y"
2105,"East African Safari Air",\N,"S9","HSA","DUMA","Kenya","N"
2106,"East African Safari Air Express",\N,"","EXZ","TWIGA","Kenya","N"
2107,"East Asia Airlines",\N,"","EMU","","Macao","N"
2108,"East Coast Airways",\N,"","ECT","EASTWAY","South Africa","N"
2109,"East Coast Jets",\N,"","ECJ","EASTCOAST JET","United States","N"
2110,"East Hampton Aire",\N,"","EHA","AIRE HAMPTON","United States","N"
2111,"East Kansas City Aviation",\N,"","EKC","BLUE GOOSE","United States","N"
2112,"East Midlands Helicopters",\N,"","CTK","COSTOCK","United Kingdom","N"
2113,"East Star Airlines",\N,"","DXH","EAST STAR","China","N"
2114,"East-West Airlines",\N,"","EWA","EASTWEST","Australia","N"
2115,"Eastern Air",\N,"","EAZ","EASAIR","Zambia","N"
2116,"Eastern Air Executive",\N,"","EAX","EASTEX","United Kingdom","N"
2117,"Eastern Airways",\N,"T3","EZE","EASTFLIGHT","United Kingdom","Y"
2118,"Eastern Australia Airlines",\N,"","EAQ","","Australia","N"
2119,"Eastern Carolina Aviation",\N,"","ECI","EASTERN CAROLINA","United States","N"
2120,"Eastern Executive Air Charter",\N,"","GNS","GENESIS","United Kingdom","N"
2121,"Eastern Express",\N,"","LIS","LARISA","Kazakhstan","N"
2122,"Eastern Metro Express",\N,"","EME","EMAIR","United States","N"
2123,"Eastern Pacific Aviation",\N,"","EPB","EAST PAC","Canada","N"
2124,"Eastern Sky Jets",\N,"","ESJ","EASTERN SKYJETS","United Arab Emirates","N"
2125,"Eastland Air",\N,"DK","ELA","","Australia","Y"
2126,"Eastwind Airlines",\N,"W9","SGR","STINGER","United States","N"
2127,"Easy Link Aviation Services",\N,"","FYE","FLYME","Nigeria","N"
2128,"Eckles Aircraft",\N,"","CMN","CIMMARON AIRE","United States","N"
2129,"Eclipse Aviation",\N,"","EJT","ECLIPSE JET","United States","N"
2130,"Eco Air",\N,"","ECQ","SKYBRIDGE","Nigeria","N"
2131,"Ecoair",\N,"","DEI","","Algeria","N"
2132,"Ecomex Air Cargo",\N,"","ECX","AIR ECOMEX","Angola","N"
2133,"Ecotour",\N,"","ECD","ECOTOUR","Mexico","N"
2134,"Ecoturistica de Xcalak",\N,"","XCC","XCALAK","Mexico","N"
2135,"Ecuatoguineana De Aviacion (EGA)",\N,"","ECV","EQUATOGUINEA","Equatorial Guinea","N"
2136,"Ecuatorial Cargo",\N,"","EQC","ECUA-CARGO","Equatorial Guinea","N"
2137,"Ecuavia",\N,"","ECU","ECUAVIA","Ecuador","Y"
2138,"Edelweiss Air",\N,"WK","EDW","EDELWEISS","Switzerland","Y"
2139,"Edgartown Air",\N,"","SLO","SLOW","United States","N"
2140,"Edinburgh Air Charter",\N,"","EDC","SALTIRE","United Kingdom","N"
2141,"Edwards Jet Center of Montana",\N,"","EDJ","EDWARDS","United States","N"
2142,"Efata Papua Airlines",\N,"","EIJ","EFATA","Indonesia","N"
2143,"Egyptair",\N,"MS","MSR","EGYPTAIR","Egypt","Y"
2144,"Egyptair Cargo",\N,"","MSX","EGYPTAIR CARGO","Egypt","N"
2145,"Egyptian Air Force",\N,"","EGY","","Egypt","N"
2146,"Egyptian Aviation",\N,"","EJX","","Egypt","N"
2147,"Egyptian Aviation Company",\N,"","EMA","","Egypt","N"
2148,"Ei Air Exports",\N,"","EIX","AIR EXPORTS","Ireland","N"
2149,"Eirjet",\N,"","EIR","EIRJET","Ireland","N"
2150,"El Al Israel Airlines",\N,"LY","ELY","ELAL","Israel","Y"
2151,"El Caminante Taxi Aereo",\N,"","CMX","EL CAMINANTE","Mexico","N"
2152,"El Quilada International Aviation",\N,"","GLQ","QUILADA","Sudan","N"
2153,"El Sal Air",\N,"","ELS","EL SAL","El Salvador","N"
2154,"El Sol De America",\N,"","ESC","SOLAMERICA","Venezuela","N"
2155,"El-Buraq Air Transport",\N,"UZ","BRQ","BURAQAIR","Libya","Y"
2156,"Elan Express",\N,"","ELX","ELAN","United States","N"
2157,"Elbe Air Transport",\N,"","LBR","MOTION","Germany","N"
2158,"Elbrus-Avia Air Enterprise",\N,"","NLK","ELAVIA","Russia","N"
2159,"Eldinder Aviation",\N,"","DND","DINDER","Sudan","N"
2160,"Elicar",\N,"","PDV","ELICAR","Italy","N"
2161,"Elidolomiti",\N,"","EDO","ELIDOLOMITI","Italy","N"
2162,"Elieuro",\N,"","ELB","ELILOBARDIA","Italy","N"
2163,"Elifriulia",\N,"","EFG","ELIFRIULIA","Italy","N"
2164,"Elilario Italia",\N,"","ELH","LARIO","Italy","N"
2165,"Elilombarda",\N,"","EOA","LOMBARDA","Italy","N"
2166,"Elimediterranea",\N,"","MEE","ELIMEDITERRANEA","Italy","N"
2167,"Elios",\N,"","VUL","ELIOS","Italy","N"
2168,"Elipiu'",\N,"","IEP","ELIPIU","Italy","N"
2169,"Elisra Airlines",\N,"","RSA","ESRA","Sudan","N"
2170,"Elite Air",\N,"","EAI","ELAIR","Togo","N"
2171,"Elite Jets",\N,"","EJD","ELITE DUBAI","United Arab Emirates","N"
2172,"Elitellina",\N,"","FGS","ELITELLINA","Italy","N"
2173,"Elliott Aviation",\N,"","ELT","ELLIOT","United States","N"
2174,"Elmagal Aviation Services",\N,"","MGG","ELMAGAL","Sudan","N"
2175,"Elrom Aviation and Investments",\N,"","ELR","","Israel","N"
2176,"Embassy Airlines",\N,"","EAM","EMBASSY AIR","Nigeria","N"
2177,"Embassy Freight Company",\N,"","EFT","EMBASSY FREIGHT","United States","N"
2178,"Empresa Brasileira De Aeronautica",\N,"","EMB","EMBRAER","Brazil","N"
2179,"Embry-Riddle Aeronautical University",\N,"","XSL","SATSLAB","United States","N"
2180,"Emerald Airways",\N,"","JEM","GEMSTONE","United Kingdom","N"
2181,"Emery Worldwide Airlines",\N,"","EWW","EMERY","United States","N"
2182,"Emetebe",\N,"","EMT","EMETEBE","Ecuador","N"
2183,"Emirates Airline","Emirates Airlines","EK","UAE","EMIRATES","United Arab Emirates","Y"
2184,"Emoyeni Air Charter",\N,"","SBC","SABIAN AIR","South Africa","N"
2185,"Empire Air Service",\N,"","EMP","EMPIRE","United States","N"
2186,"Empire Airlines",\N,"EM","CFS","EMPIRE AIR","United States","N"
2187,"Empire Aviation Services",\N,"","MPR","","Nigeria","N"
2188,"Empire Test Pilots' School",\N,"","ETP","TESTER","United Kingdom","N"
2189,"Empresa (Aero Uruguay)",\N,"","AUO"," S.A.","UNIFORM OSCAR","N"
2190,"Empresa Aero-Servicios Parrague",\N,"","PRG","ASPAR","Chile","N"
2191,"Empresa Aerocaribbean",\N,"","CRN","AEROCARIBBEAN","Cuba","N"
2192,"Empresa Aviacion Interamericana",\N,"","VNA","EBBA","Uruguay","N"
2193,"Empresa Ecuatoriana De Aviacion",\N,"EU","EEA","ECUATORIANA","Ecuador","Y"
2194,"Empresa Nacional De Servicios Aereos",\N,"","CNI","SERAER","Cuba","N"
2195,"Empresa Venezolana",\N,"","VNE","VENEZOLANA","Venezuela","N"
2196,"Empresa de Aviacion Aerogaviota",\N,"","GTV","GAVIOTA","Cuba","N"
2197,"Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero",\N,"","XLT","INFRAERO","Brazil","N"
2198,"Endecots",\N,"","ENC","ENDECOTS","Ecuador","N"
2199,"Enimex",\N,"","ENI","ENIMEX","Estonia","N"
2200,"Enkor JSC",\N,"G8","ENK","ENKOR","Russia]]","N"
2201,"Enrique Gleisner Vivanco",\N,"","EGV","GLEISNER","Chile","N"
2202,"Ensenada Vuelos Especiales",\N,"","ESE","ENSENADA ESPECIAL","Mexico","N"
2203,"Entergy Services",\N,"","ENS","ENTERGY SHUTTLE","United States","N"
2204,"Enterprise World Airways",\N,"","EWS","WORLD ENTERPRISE","Democratic Republic of the Congo","N"
2205,"Eos Airlines",\N,"E0","ESS","NEW DAWN","United States","N"
2206,"Equaflight Service",\N,"","EKA","EQUAFLIGHT","Republic of the Congo","N"
2207,"Equatair Air Services (Zambia)",\N,"","EQZ","ZAMBIA CARGO","Zambia","N"
2208,"Equatorial Airlines",\N,"","EQT","","Equatorial Guinea","N"
2209,"Era Helicopters",\N,"","ERH","ERAH","United States","N"
2210,"Eram Air",\N,"","IRY","ERAM AIR","Iran","N"
2211,"Erfoto",\N,"","ERF","ERFOTO","Portugal","N"
2212,"Erie Airways",\N,"","ERE","AIR ERIE","United States","N"
2213,"Eritrean Airlines",\N,"B8","ERT","ERITREAN","Eritrea","Y"
2214,"Escuela De Pilotos Are Aviacion",\N,"","CTV","ARE AVIACION","Spain","N"
2215,"Espace Aviation Services",\N,"","EPC","ESPACE","Democratic Republic of the Congo","N"
2216,"Esso Resources Canada",\N,"","ERC","ESSO","Canada","N"
2217,"Estafeta Carga Aerea",\N,"E7","ESF","","Mexico","N"
2218,"Estonian Air",\N,"OV","ELL","ESTONIAN","Estonia","Y"
2219,"Estrellas Del Aire",\N,"","ETA","ESTRELLAS","Mexico","N"
2220,"Ethiopian Airlines",\N,"ET","ETH","ETHIOPIAN","Ethiopia","Y"
2221,"Eti 2000",\N,"","MJM","ELCO ETI","Italy","N"
2222,"Etihad Airways",\N,"EY","ETD","ETIHAD","United Arab Emirates","Y"
2223,"Etram Air Wing",\N,"","ETM","ETRAM","Angola","N"
2224,"Euraviation",\N,"","EVN","EURAVIATION","Italy","N"
2225,"Euro Continental AIE",\N,"","ECN","EURO CONTINENTAL","Spain","N"
2226,"Euro Exec Express",\N,"RZ","","","Sweden","Y"
2227,"Euro Sun",\N,"","ESN","EURO SUN","Turkey","N"
2228,"Euro-Asia Air",\N,"","EAK","EAKAZ","Kazakhstan","N"
2229,"Euro-Asia Air International",\N,"","KZE","KAZEUR","Kazakhstan","N"
2230,"EuroAtlantic Airways",\N,"MM","MMZ","EUROATLANTIC","Portugal","N"
2231,"EuroJet Aviation",\N,"","GOJ","GOJET","United Kingdom","N"
2232,"Euroair",\N,"","EUP","EUROSTAR","Greece","N"
2233,"Euroamerican Air",\N,"","EUU","EUROAMERICAN","Uruguay","N"
2234,"Euroceltic Airways",\N,"","ECY","ECHELON","United Kingdom","N"
2235,"Eurocontrol",\N,"","EUC","","Belgium","N"
2236,"Eurocopter",\N,"","ECF","EUROCOPTER","France","N"
2237,"Eurocypria Airlines",\N,"UI","ECA","EUROCYPRIA","Cyprus","Y"
2238,"Eurofly",\N,"","EEZ","E-FLY","Italy","N"
2239,"Eurofly Service",\N,"GJ","EEU","EUROFLY","Italy","Y"
2240,"Euroguineana de Aviacion",\N,"","EUG","EUROGUINEA","Equatorial Guinea","N"
2241,"Eurojet Italia",\N,"","ERJ","JET ITALIA","Italy","N"
2242,"Eurojet Limited",\N,"","JLN","JET LINE","Malta","N"
2243,"Eurojet Romania",\N,"","RDP","JET-ARROW","Romania","N"
2244,"Eurojet Servis",\N,"","EJS","EEJAY SERVICE","Czech Republic","N"
2245,"Eurolot",\N,"K2","ELO","EUROLOT","Poland","Y"
2246,"Euromanx Airways",\N,"3W","EMX","EUROMANX","Austria","N"
2247,"Europe Air Lines",\N,"","GED","LANGUEDOC","France","N"
2248,"Europe Airpost",\N,"","FPO","FRENCH POST","France","N"
2249,"European 2000 Airlines",\N,"","EUT","FIESTA","Malta","N"
2250,"European Aeronautical Group UK",\N,"","EAG","","United Kingdom","N"
2251,"European Air Express",\N,"EA","EAL","STAR WING","Germany","Y"
2252,"European Air Transport",\N,"QY","BCS","EUROTRANS","Belgium","N"
2253,"European Aviation Air Charter",\N,"E7","EAF","EUROCHARTER","United Kingdom","N"
2254,"European Business Jets",\N,"","EBJ","","United Kingdom","N"
2255,"European Coastal Airlines",\N,"","ECB","COASTAL CLIPPER","Croatia","N"
2256,"European Executive",\N,"","ETV","EURO EXEC","United Kingdom","N"
2257,"European Executive Express",\N,"","EXC","ECHO EXPRESS","Sweden","N"
2258,"Eurosense",\N,"","EBG","EUROSENSE","Bulgaria","N"
2259,"Euroskylink",\N,"","ESX","CATFISH","United Kingdom","N"
2260,"Eurowings",\N,"EW","EWG","EUROWINGS","Germany","Y"
2261,"Evergreen International Airlines",\N,"EZ","EIA","EVERGREEN","United States","Y"
2262,"Everts Air Alaska/Everts Air Cargo",\N,"","VTS","EVERTS","United States","N"
2263,"Examiner Training Agency",\N,"","EMN","AGENCY","United Kingdom","N"
2264,"Excel Airways",\N,"JN","XLA","EXPO","United Kingdom","Y"
2265,"Excel Charter",\N,"","XEL","HELI EXCEL","United Kingdom","Y"
2266,"Excellent Air",\N,"","GZA","EXCELLENT AIR","Germany","N"
2267,"Execair Aviation",\N,"MB","EXA","CANADIAN EXECAIRE","Canada","N"
2268,"Execujet Charter",\N,"","VCN","AVCON","Switzerland","N"
2269,"Execujet Middle East",\N,"","EJO","MIDJET","United Arab Emirates","N"
2270,"Execujet Scandinavia",\N,"","VMP","VAMPIRE","Denmark","N"
2271,"Executive Aerospace",\N,"","EAS","AEROSPACE","South Africa","N"
2272,"Executive Air",\N,"","LFL","LIFE FLIGHT","Zimbabwe","N"
2273,"Executive Air Charter",\N,"","EAC","EXECAIR","United States","N"
2274,"Executive Air Fleet",\N,"","XAF","","United States","N"
2275,"Executive Aircraft Charter and Charter Services",\N,"","ECS","ECHO","Ireland","N"
2276,"Executive Aircraft Services",\N,"","XAH","","United Kingdom","N"
2277,"Executive Airlines",\N,"OW","EXK","EXECUTIVE EAGLE","United States","N"
2278,"Executive Airlines",\N,"","EXU","SACAIR","Spain","N"
2279,"Executive Aviation Services",\N,"","JTR","JESTER","United Kingdom","N"
2280,"Executive Flight",\N,"","EXE","EXEC","United States","N"
2281,"Executive Flight Operations Ontario Government",\N,"","TRI","TRILLIUM","Canada","N"
2282,"Executive Jet Charter",\N,"","EXJ","","United Kingdom","N"
2283,"Executive Jet Management",\N,"","EJM","JET SPEED","United States","N"
2284,"Executive Turbine Aviation",\N,"","TEA","TRAVELMAX","South Africa","N"
2285,"Eximflight",\N,"","EXF","EXIMFLIGHT","Mexico","N"
2286,"Exin",\N,"","EXN","EXIN","Poland","N"
2287,"Expertos En Carga",\N,"","EXR","EXPERTOS ENCARGA","Mexico","N"
2288,"Expo Aviation",\N,"8D","EXV","EXPOAVIA","Sri Lanka","N"
2289,"Express Air",\N,"","FXA","EFFEX","United States","N"
2290,"Express International Cargo",\N,"","EIC","EXCARGO","S","N"
2291,"Express Line Aircompany",\N,"","XPL","EXPRESSLINE","United States","N"
2292,"Express Net Airlines",\N,"","XNA","EXPRESSNET","United States","N"
2293,"Express One International",\N,"EO","LHN","LONGHORN","United States","Y"
2294,"Express Tours",\N,"","XTO","EXPRESS TOURS","Canada","N"
2295,"ExpressJet",\N,"XE","BTA","JET LINK","United States","Y"
2296,"Exxavia Limited",\N,"","JTM","SKYMAN","Ireland","N"
2297,"easyJet","EasyJet Airline","U2","EZY","EASY","United Kingdom","Y"
2298,"NetJets",\N,"","EJA","","United States","N"
2299,"F.S. Air Service",\N,"","EYE","SOCKEYE","United States","N"
2300,"FAI Airservice",\N,"","IFA","RED ANGLE","Germany","N"
2301,"FINFO Flight Inspection Aircraft",\N,"","FLC","FLIGHT CHECK","United States","N"
2302,"FLM Aviation Mohrdieck",\N,"","FKI","KIEL AIR","Germany","N"
2303,"FLTPLAN",\N,"","DCM","DOT COM","United States","N"
2304,"FLowair Aviation",\N,"","FLW","QUICKFLOW","France","N"
2305,"FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt",\N,"","FMG","HUSKY","Germany","N"
2306,"FR Aviation",\N,"","FRA","RUSHTON","United Kingdom","N"
2307,"FSB Flugservice & Development",\N,"","FSB","SEABIRD","Germany","N"
2308,"FSH Luftfahrtunternehmen",\N,"","LEJ","LEIPZIG FAIR","Germany","N"
2309,"Fab Air",\N,"","FBA","FAB AIR","Kyrgyzstan","N"
2310,"Facts Air",\N,"","FCS","MEXFACTS","Mexico","N"
2311,"Fair Aviation",\N,"","FAV","FAIRAVIA","South Africa","N"
2312,"Fair Wind Air Charter",\N,"","FWD","FAIR WIND","United Arab Emirates","N"
2313,"Fairlines",\N,"","FLS","FAIRLINE","Netherlands","N"
2314,"Fairoaks Flight Centre",\N,"","FFC","FAIROAKS","United Kingdom","N"
2315,"Fairways Corporation",\N,"","FWY","FAIRWAYS","United States","N"
2316,"Falcon Air",\N,"","FCN","FALCON","Sweden","N"
2317,"Falcon Air",\N,"","FAR","FALCAIR","Slovenia","N"
2318,"Falcon Air Express",\N,"","FAO","PANTHER","United States","N"
2319,"Falcon Airline",\N,"","FAU","FALCON AIRLINE","Nigeria","N"
2320,"Falcon Aviation",\N,"IH","","","Sweden","N"
2321,"Falcon Aviation Services",\N,"","FVS","FALCON AVIATION","United Arab Emirates","N"
2322,"Falcon Jet Centre",\N,"","FJC","FALCONJET","United Kingdom","N"
2323,"Falwell Aviation",\N,"","FAW","FALWELL","United States","N"
2324,"Far Eastern Air Transport",\N,"EF","EFA","Far Eastern","Taiwan","Y"
2325,"Farmingdale State University",\N,"","FDL","FARMINGDALE STATE","United States","N"
2326,"Farnair Hungary",\N,"","FAH","BLUE STRIP","Hungary","N"
